"IDRow","ID","consent","country","year","Block","ChoiceQuestion","Choice","ChoiceSum","alt1attr1hh2","alt1attr1hh3","alt1attr2coast2","alt1attr2coast3","alt1attr3cost","alt1attr4perk1","alt1attr4perk2","alt2attr1hh2","alt2attr1hh3","alt2attr2coast2","alt2attr2coast3","alt2attr3cost","alt2attr4perk1","alt2attr4perk2","alt3attr1hh2","alt3attr1hh3","alt3attr2coast2","alt3attr2coast3","alt3attr3cost","alt3attr4perk1","alt3attr4perk2","env1","env2","env3","env4","env5","env6","env7","pay_elecbill","marital_status","num_adults","num_children","education","economic_status","distance_coast","buy_green_energy","ideo","income","duration_mins","too_short","age","completed","female","England","NI","Scotland","Double_id","cohabit","employed","higheduc","highincome","green"
"16604",16604,1661,1,2,1990,3,4,3,16,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,2,2,2,3,2,1,2,360,1,2,0,4,1,80,2,3,2,7.433333397,NA,27,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"16605",16605,1661,1,2,1990,3,5,2,16,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,3,2,1,2,360,1,2,0,4,1,80,2,3,2,7.433333397,NA,27,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"16606",16606,1661,1,2,1990,3,6,1,16,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,2,2,2,3,2,1,2,360,1,2,0,4,1,80,2,3,2,7.433333397,NA,27,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"16607",16607,1661,1,2,1990,3,7,1,16,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,2,2,3,2,1,2,360,1,2,0,4,1,80,2,3,2,7.433333397,NA,27,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"16608",16608,1661,1,2,1990,3,8,2,16,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,2,2,2,3,2,1,2,360,1,2,0,4,1,80,2,3,2,7.433333397,NA,27,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"16609",16609,1661,1,2,1990,3,9,1,16,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,2,2,2,3,2,1,2,360,1,2,0,4,1,80,2,3,2,7.433333397,NA,27,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"16610",16610,1661,1,2,1990,3,10,2,16,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,2,2,2,3,2,1,2,360,1,2,0,4,1,80,2,3,2,7.433333397,NA,27,1,0,0,1,0,NA,FALSE,TRUE,FALSE,FALSE,FALSE
"16611",16611,1662,1,2,1996,3,1,1,28,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,3,2,2,2,3,2,2,360,1,3,0,4,7,10,2,5,1,7.449999809,NA,21,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16612",16612,1662,1,2,1996,3,2,3,28,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,3,2,2,2,3,2,2,360,1,3,0,4,7,10,2,5,1,7.449999809,NA,21,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16613",16613,1662,1,2,1996,3,3,3,28,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,3,2,2,2,3,2,2,360,1,3,0,4,7,10,2,5,1,7.449999809,NA,21,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16614",16614,1662,1,2,1996,3,4,3,28,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,3,2,2,2,3,2,2,360,1,3,0,4,7,10,2,5,1,7.449999809,NA,21,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16615",16615,1662,1,2,1996,3,5,3,28,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,3,2,2,2,3,2,2,360,1,3,0,4,7,10,2,5,1,7.449999809,NA,21,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16616",16616,1662,1,2,1996,3,6,3,28,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,3,2,2,2,3,2,2,360,1,3,0,4,7,10,2,5,1,7.449999809,NA,21,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16617",16617,1662,1,2,1996,3,7,3,28,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,2,2,2,3,2,2,360,1,3,0,4,7,10,2,5,1,7.449999809,NA,21,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16618",16618,1662,1,2,1996,3,8,3,28,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,3,2,2,2,3,2,2,360,1,3,0,4,7,10,2,5,1,7.449999809,NA,21,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16619",16619,1662,1,2,1996,3,9,3,28,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,3,2,2,2,3,2,2,360,1,3,0,4,7,10,2,5,1,7.449999809,NA,21,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16620",16620,1662,1,2,1996,3,10,3,28,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,3,2,2,2,3,2,2,360,1,3,0,4,7,10,2,5,1,7.449999809,NA,21,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16641",16641,1665,1,2,1983,3,1,3,24,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,2,3,4,2,2,2,3,200,2,2,1,6,1,30,2,3,6,7.516666889,NA,34,1,1,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"16642",16642,1665,1,2,1983,3,2,3,24,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,2,3,4,2,2,2,3,200,2,2,1,6,1,30,2,3,6,7.516666889,NA,34,1,1,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"16643",16643,1665,1,2,1983,3,3,2,24,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,2,3,4,2,2,2,3,200,2,2,1,6,1,30,2,3,6,7.516666889,NA,34,1,1,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"16644",16644,1665,1,2,1983,3,4,3,24,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,2,3,4,2,2,2,3,200,2,2,1,6,1,30,2,3,6,7.516666889,NA,34,1,1,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"16645",16645,1665,1,2,1983,3,5,3,24,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,2,3,4,2,2,2,3,200,2,2,1,6,1,30,2,3,6,7.516666889,NA,34,1,1,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"16646",16646,1665,1,2,1983,3,6,2,24,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,2,3,4,2,2,2,3,200,2,2,1,6,1,30,2,3,6,7.516666889,NA,34,1,1,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"16647",16647,1665,1,2,1983,3,7,3,24,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,3,4,2,2,2,3,200,2,2,1,6,1,30,2,3,6,7.516666889,NA,34,1,1,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"16648",16648,1665,1,2,1983,3,8,1,24,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,2,3,4,2,2,2,3,200,2,2,1,6,1,30,2,3,6,7.516666889,NA,34,1,1,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"16649",16649,1665,1,2,1983,3,9,3,24,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,2,3,4,2,2,2,3,200,2,2,1,6,1,30,2,3,6,7.516666889,NA,34,1,1,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"16650",16650,1665,1,2,1983,3,10,1,24,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,2,3,4,2,2,2,3,200,2,2,1,6,1,30,2,3,6,7.516666889,NA,34,1,1,0,1,0,NA,TRUE,TRUE,TRUE,TRUE,FALSE
"16691",16691,1670,1,2,1998,3,1,2,16,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,150,1,4,1,4,7,4,2,8,2,7.633333206,NA,19,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16692",16692,1670,1,2,1998,3,2,2,16,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,2,150,1,4,1,4,7,4,2,8,2,7.633333206,NA,19,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16693",16693,1670,1,2,1998,3,3,1,16,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,150,1,4,1,4,7,4,2,8,2,7.633333206,NA,19,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16694",16694,1670,1,2,1998,3,4,1,16,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,150,1,4,1,4,7,4,2,8,2,7.633333206,NA,19,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16695",16695,1670,1,2,1998,3,5,1,16,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,2,150,1,4,1,4,7,4,2,8,2,7.633333206,NA,19,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16696",16696,1670,1,2,1998,3,6,2,16,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,2,150,1,4,1,4,7,4,2,8,2,7.633333206,NA,19,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16697",16697,1670,1,2,1998,3,7,1,16,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,150,1,4,1,4,7,4,2,8,2,7.633333206,NA,19,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16698",16698,1670,1,2,1998,3,8,2,16,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,2,150,1,4,1,4,7,4,2,8,2,7.633333206,NA,19,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16699",16699,1670,1,2,1998,3,9,2,16,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,2,2,150,1,4,1,4,7,4,2,8,2,7.633333206,NA,19,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16700",16700,1670,1,2,1998,3,10,2,16,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,2,2,2,1,2,2,2,150,1,4,1,4,7,4,2,8,2,7.633333206,NA,19,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16751",16751,1676,1,2,1978,3,1,2,14,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,3,3,2,1,2,2,1,750,1,2,0,4,5,8,2,5,1,7.866666794,NA,39,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16752",16752,1676,1,2,1978,3,2,1,14,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,3,3,2,1,2,2,1,750,1,2,0,4,5,8,2,5,1,7.866666794,NA,39,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16753",16753,1676,1,2,1978,3,3,2,14,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,3,3,2,1,2,2,1,750,1,2,0,4,5,8,2,5,1,7.866666794,NA,39,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16754",16754,1676,1,2,1978,3,4,2,14,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,3,3,2,1,2,2,1,750,1,2,0,4,5,8,2,5,1,7.866666794,NA,39,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16755",16755,1676,1,2,1978,3,5,2,14,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,3,3,2,1,2,2,1,750,1,2,0,4,5,8,2,5,1,7.866666794,NA,39,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16756",16756,1676,1,2,1978,3,6,1,14,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,3,3,2,1,2,2,1,750,1,2,0,4,5,8,2,5,1,7.866666794,NA,39,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16757",16757,1676,1,2,1978,3,7,1,14,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,3,2,1,2,2,1,750,1,2,0,4,5,8,2,5,1,7.866666794,NA,39,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16758",16758,1676,1,2,1978,3,8,1,14,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,3,3,2,1,2,2,1,750,1,2,0,4,5,8,2,5,1,7.866666794,NA,39,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16759",16759,1676,1,2,1978,3,9,1,14,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,3,3,2,1,2,2,1,750,1,2,0,4,5,8,2,5,1,7.866666794,NA,39,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16760",16760,1676,1,2,1978,3,10,1,14,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,3,3,2,1,2,2,1,750,1,2,0,4,5,8,2,5,1,7.866666794,NA,39,1,0,0,1,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE
"16911",16911,1692,1,2,1993,3,1,1,13,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,3,23,5,2,3,4,1,5,1,8,3,8.149999619,NA,24,1,0,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"16912",16912,1692,1,2,1993,3,2,1,13,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,1,2,2,1,1,2,3,23,5,2,3,4,1,5,1,8,3,8.149999619,NA,24,1,0,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"16913",16913,1692,1,2,1993,3,3,2,13,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,3,23,5,2,3,4,1,5,1,8,3,8.149999619,NA,24,1,0,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"16914",16914,1692,1,2,1993,3,4,1,13,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,1,2,2,1,1,2,3,23,5,2,3,4,1,5,1,8,3,8.149999619,NA,24,1,0,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"16915",16915,1692,1,2,1993,3,5,1,13,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,1,2,2,1,1,2,3,23,5,2,3,4,1,5,1,8,3,8.149999619,NA,24,1,0,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"16916",16916,1692,1,2,1993,3,6,2,13,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,1,2,2,1,1,2,3,23,5,2,3,4,1,5,1,8,3,8.149999619,NA,24,1,0,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"16917",16917,1692,1,2,1993,3,7,2,13,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,2,2,1,1,2,3,23,5,2,3,4,1,5,1,8,3,8.149999619,NA,24,1,0,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"16918",16918,1692,1,2,1993,3,8,1,13,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,1,2,2,1,1,2,3,23,5,2,3,4,1,5,1,8,3,8.149999619,NA,24,1,0,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"16919",16919,1692,1,2,1993,3,9,1,13,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,1,2,2,1,1,2,3,23,5,2,3,4,1,5,1,8,3,8.149999619,NA,24,1,0,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"16920",16920,1692,1,2,1993,3,10,1,13,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,1,2,2,1,1,2,3,23,5,2,3,4,1,5,1,8,3,8.149999619,NA,24,1,0,0,1,0,NA,TRUE,TRUE,FALSE,FALSE,TRUE
"16951",16951,1696,1,2,1981,3,1,1,24,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,400,1,2,0,6,1,5,3,5,3,8.233333588,NA,36,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"16952",16952,1696,1,2,1981,3,2,3,24,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,1,400,1,2,0,6,1,5,3,5,3,8.233333588,NA,36,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"16953",16953,1696,1,2,1981,3,3,2,24,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,400,1,2,0,6,1,5,3,5,3,8.233333588,NA,36,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"16954",16954,1696,1,2,1981,3,4,3,24,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,400,1,2,0,6,1,5,3,5,3,8.233333588,NA,36,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"16955",16955,1696,1,2,1981,3,5,1,24,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,1,400,1,2,0,6,1,5,3,5,3,8.233333588,NA,36,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"16956",16956,1696,1,2,1981,3,6,2,24,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,1,400,1,2,0,6,1,5,3,5,3,8.233333588,NA,36,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"16957",16957,1696,1,2,1981,3,7,3,24,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,400,1,2,0,6,1,5,3,5,3,8.233333588,NA,36,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"16958",16958,1696,1,2,1981,3,8,3,24,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,1,400,1,2,0,6,1,5,3,5,3,8.233333588,NA,36,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"16959",16959,1696,1,2,1981,3,9,3,24,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,1,400,1,2,0,6,1,5,3,5,3,8.233333588,NA,36,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"16960",16960,1696,1,2,1981,3,10,3,24,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,1,400,1,2,0,6,1,5,3,5,3,8.233333588,NA,36,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17001",17001,1701,1,2,1973,3,1,2,16,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,100,1,1,1,5,1,40,2,5,2,8.316666603,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17002",17002,1701,1,2,1973,3,2,2,16,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,100,1,1,1,5,1,40,2,5,2,8.316666603,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17003",17003,1701,1,2,1973,3,3,1,16,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,100,1,1,1,5,1,40,2,5,2,8.316666603,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17004",17004,1701,1,2,1973,3,4,1,16,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,100,1,1,1,5,1,40,2,5,2,8.316666603,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17005",17005,1701,1,2,1973,3,5,1,16,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,100,1,1,1,5,1,40,2,5,2,8.316666603,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17006",17006,1701,1,2,1973,3,6,2,16,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,100,1,1,1,5,1,40,2,5,2,8.316666603,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17007",17007,1701,1,2,1973,3,7,2,16,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,100,1,1,1,5,1,40,2,5,2,8.316666603,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17008",17008,1701,1,2,1973,3,8,1,16,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,100,1,1,1,5,1,40,2,5,2,8.316666603,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17009",17009,1701,1,2,1973,3,9,2,16,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,100,1,1,1,5,1,40,2,5,2,8.316666603,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17010",17010,1701,1,2,1973,3,10,2,16,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,100,1,1,1,5,1,40,2,5,2,8.316666603,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17151",17151,1716,1,2,1982,3,1,1,17,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,500,1,2,0,8,1,60,2,4,3,8.666666985,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17152",17152,1716,1,2,1982,3,2,3,17,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,3,2,2,2,2,2,1,500,1,2,0,8,1,60,2,4,3,8.666666985,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17153",17153,1716,1,2,1982,3,3,2,17,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,500,1,2,0,8,1,60,2,4,3,8.666666985,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17154",17154,1716,1,2,1982,3,4,2,17,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,500,1,2,0,8,1,60,2,4,3,8.666666985,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17155",17155,1716,1,2,1982,3,5,1,17,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,3,2,2,2,2,2,1,500,1,2,0,8,1,60,2,4,3,8.666666985,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17156",17156,1716,1,2,1982,3,6,2,17,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,3,2,2,2,2,2,1,500,1,2,0,8,1,60,2,4,3,8.666666985,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17157",17157,1716,1,2,1982,3,7,2,17,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,500,1,2,0,8,1,60,2,4,3,8.666666985,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17158",17158,1716,1,2,1982,3,8,1,17,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,3,2,2,2,2,2,1,500,1,2,0,8,1,60,2,4,3,8.666666985,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17159",17159,1716,1,2,1982,3,9,2,17,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,500,1,2,0,8,1,60,2,4,3,8.666666985,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17160",17160,1716,1,2,1982,3,10,1,17,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,3,2,2,2,2,2,1,500,1,2,0,8,1,60,2,4,3,8.666666985,NA,35,1,0,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17301",17301,1731,1,2,1973,3,1,1,14,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,120,1,1,0,6,1,100,3,3,4,8.899999619,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17302",17302,1731,1,2,1973,3,2,2,14,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,1,1,1,1,120,1,1,0,6,1,100,3,3,4,8.899999619,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
"17303",17303,1731,1,2,1973,3,3,2,14,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,120,1,1,0,6,1,100,3,3,4,8.899999619,NA,44,1,1,0,1,0,NA,FALSE,TRUE,TRUE,FALSE,FALSE
