"IDRow","ID","consent","country","year","Block","ChoiceQuestion","Choice","ChoiceSum","alt1attr1hh2","alt1attr1hh3","alt1attr2coast2","alt1attr2coast3","alt1attr3cost","alt1attr4perk1","alt1attr4perk2","alt2attr1hh2","alt2attr1hh3","alt2attr2coast2","alt2attr2coast3","alt2attr3cost","alt2attr4perk1","alt2attr4perk2","alt3attr1hh2","alt3attr1hh3","alt3attr2coast2","alt3attr2coast3","alt3attr3cost","alt3attr4perk1","alt3attr4perk2","env1","env2","env3","env4","env5","env6","env7","pay_elecbill","marital_status","num_adults","num_children","education","economic_status","distance_coast","buy_green_energy","ideo","income","duration_mins","too_short","age","completed","female","England","NI","Scotland","Double_id"
"18583",18583,1859,1,1,1968,3,3,1,17,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,2,2,3,1,1,1,1,1200,2,2,0,3,1,10,2,7,2,11.30000019,NA,49,1,0,1,0,0,NA
"18584",18584,1859,1,1,1968,3,4,2,17,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,2,2,3,1,1,1,1,1200,2,2,0,3,1,10,2,7,2,11.30000019,NA,49,1,0,1,0,0,NA
"18585",18585,1859,1,1,1968,3,5,1,17,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,2,2,3,1,1,1,1,1200,2,2,0,3,1,10,2,7,2,11.30000019,NA,49,1,0,1,0,0,NA
"18586",18586,1859,1,1,1968,3,6,2,17,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,2,2,3,1,1,1,1,1200,2,2,0,3,1,10,2,7,2,11.30000019,NA,49,1,0,1,0,0,NA
"18587",18587,1859,1,1,1968,3,7,2,17,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,2,3,1,1,1,1,1200,2,2,0,3,1,10,2,7,2,11.30000019,NA,49,1,0,1,0,0,NA
"18588",18588,1859,1,1,1968,3,8,1,17,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,2,2,3,1,1,1,1,1200,2,2,0,3,1,10,2,7,2,11.30000019,NA,49,1,0,1,0,0,NA
"18589",18589,1859,1,1,1968,3,9,2,17,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,2,2,3,1,1,1,1,1200,2,2,0,3,1,10,2,7,2,11.30000019,NA,49,1,0,1,0,0,NA
"18590",18590,1859,1,1,1968,3,10,2,17,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,2,2,3,1,1,1,1,1200,2,2,0,3,1,10,2,7,2,11.30000019,NA,49,1,0,1,0,0,NA
"18591",18591,1860,1,3,1989,3,1,2,17,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,350,1,2,0,7,1,10,2,2,5,11.30000019,NA,28,1,1,0,0,1,NA
"18592",18592,1860,1,3,1989,3,2,1,17,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,1,1,2,2,350,1,2,0,7,1,10,2,2,5,11.30000019,NA,28,1,1,0,0,1,NA
"18593",18593,1860,1,3,1989,3,3,2,17,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,350,1,2,0,7,1,10,2,2,5,11.30000019,NA,28,1,1,0,0,1,NA
"18594",18594,1860,1,3,1989,3,4,2,17,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,350,1,2,0,7,1,10,2,2,5,11.30000019,NA,28,1,1,0,0,1,NA
"18595",18595,1860,1,3,1989,3,5,2,17,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,1,1,2,2,350,1,2,0,7,1,10,2,2,5,11.30000019,NA,28,1,1,0,0,1,NA
"18596",18596,1860,1,3,1989,3,6,2,17,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,2,2,2,1,1,2,2,350,1,2,0,7,1,10,2,2,5,11.30000019,NA,28,1,1,0,0,1,NA
"18597",18597,1860,1,3,1989,3,7,2,17,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,350,1,2,0,7,1,10,2,2,5,11.30000019,NA,28,1,1,0,0,1,NA
"18598",18598,1860,1,3,1989,3,8,1,17,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,2,2,2,1,1,2,2,350,1,2,0,7,1,10,2,2,5,11.30000019,NA,28,1,1,0,0,1,NA
"18599",18599,1860,1,3,1989,3,9,1,17,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,2,2,2,1,1,2,2,350,1,2,0,7,1,10,2,2,5,11.30000019,NA,28,1,1,0,0,1,NA
"18600",18600,1860,1,3,1989,3,10,2,17,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,2,2,2,1,1,2,2,350,1,2,0,7,1,10,2,2,5,11.30000019,NA,28,1,1,0,0,1,NA
"18601",18601,1861,1,3,1965,3,1,1,15,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1200,2,5,0,4,4,50,2,7,1,11.35000038,NA,52,1,1,0,0,1,NA
"18602",18602,1861,1,3,1965,3,2,1,15,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1200,2,5,0,4,4,50,2,7,1,11.35000038,NA,52,1,1,0,0,1,NA
"18603",18603,1861,1,3,1965,3,3,2,15,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1200,2,5,0,4,4,50,2,7,1,11.35000038,NA,52,1,1,0,0,1,NA
"18604",18604,1861,1,3,1965,3,4,2,15,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1200,2,5,0,4,4,50,2,7,1,11.35000038,NA,52,1,1,0,0,1,NA
"18605",18605,1861,1,3,1965,3,5,2,15,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1200,2,5,0,4,4,50,2,7,1,11.35000038,NA,52,1,1,0,0,1,NA
"18606",18606,1861,1,3,1965,3,6,2,15,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1200,2,5,0,4,4,50,2,7,1,11.35000038,NA,52,1,1,0,0,1,NA
"18607",18607,1861,1,3,1965,3,7,1,15,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1200,2,5,0,4,4,50,2,7,1,11.35000038,NA,52,1,1,0,0,1,NA
"18608",18608,1861,1,3,1965,3,8,1,15,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1200,2,5,0,4,4,50,2,7,1,11.35000038,NA,52,1,1,0,0,1,NA
"18609",18609,1861,1,3,1965,3,9,1,15,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1200,2,5,0,4,4,50,2,7,1,11.35000038,NA,52,1,1,0,0,1,NA
"18610",18610,1861,1,3,1965,3,10,2,15,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1200,2,5,0,4,4,50,2,7,1,11.35000038,NA,52,1,1,0,0,1,NA
"18631",18631,1864,1,1,1960,3,1,2,21,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1,1,480,2,2,0,3,6,36,3,6,2,11.36666679,NA,57,1,1,1,0,0,NA
"18632",18632,1864,1,1,1960,3,2,3,21,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,1,3,1,1,2,1,1,480,2,2,0,3,6,36,3,6,2,11.36666679,NA,57,1,1,1,0,0,NA
"18633",18633,1864,1,1,1960,3,3,2,21,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1,1,480,2,2,0,3,6,36,3,6,2,11.36666679,NA,57,1,1,1,0,0,NA
"18634",18634,1864,1,1,1960,3,4,2,21,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,1,3,1,1,2,1,1,480,2,2,0,3,6,36,3,6,2,11.36666679,NA,57,1,1,1,0,0,NA
"18635",18635,1864,1,1,1960,3,5,2,21,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,1,3,1,1,2,1,1,480,2,2,0,3,6,36,3,6,2,11.36666679,NA,57,1,1,1,0,0,NA
"18636",18636,1864,1,1,1960,3,6,2,21,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,1,3,1,1,2,1,1,480,2,2,0,3,6,36,3,6,2,11.36666679,NA,57,1,1,1,0,0,NA
"18637",18637,1864,1,1,1960,3,7,2,21,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1,1,480,2,2,0,3,6,36,3,6,2,11.36666679,NA,57,1,1,1,0,0,NA
"18638",18638,1864,1,1,1960,3,8,1,21,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,1,3,1,1,2,1,1,480,2,2,0,3,6,36,3,6,2,11.36666679,NA,57,1,1,1,0,0,NA
"18639",18639,1864,1,1,1960,3,9,3,21,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,1,3,1,1,2,1,1,480,2,2,0,3,6,36,3,6,2,11.36666679,NA,57,1,1,1,0,0,NA
"18640",18640,1864,1,1,1960,3,10,2,21,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,1,3,1,1,2,1,1,480,2,2,0,3,6,36,3,6,2,11.36666679,NA,57,1,1,1,0,0,NA
"18651",18651,1866,1,3,1999,3,1,1,15,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,3,150,1,3,4,3,7,10,2,6,4,11.41666698,NA,18,1,1,0,0,1,NA
"18652",18652,1866,1,3,1999,3,2,2,15,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,150,1,3,4,3,7,10,2,6,4,11.41666698,NA,18,1,1,0,0,1,NA
"18653",18653,1866,1,3,1999,3,3,1,15,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,3,150,1,3,4,3,7,10,2,6,4,11.41666698,NA,18,1,1,0,0,1,NA
"18654",18654,1866,1,3,1999,3,4,1,15,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1,3,150,1,3,4,3,7,10,2,6,4,11.41666698,NA,18,1,1,0,0,1,NA
"18655",18655,1866,1,3,1999,3,5,1,15,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,150,1,3,4,3,7,10,2,6,4,11.41666698,NA,18,1,1,0,0,1,NA
"18656",18656,1866,1,3,1999,3,6,2,15,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,150,1,3,4,3,7,10,2,6,4,11.41666698,NA,18,1,1,0,0,1,NA
"18657",18657,1866,1,3,1999,3,7,2,15,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,3,150,1,3,4,3,7,10,2,6,4,11.41666698,NA,18,1,1,0,0,1,NA
"18658",18658,1866,1,3,1999,3,8,1,15,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,150,1,3,4,3,7,10,2,6,4,11.41666698,NA,18,1,1,0,0,1,NA
"18659",18659,1866,1,3,1999,3,9,2,15,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,1,1,1,2,2,1,3,150,1,3,4,3,7,10,2,6,4,11.41666698,NA,18,1,1,0,0,1,NA
"18660",18660,1866,1,3,1999,3,10,2,15,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,1,1,1,2,2,1,3,150,1,3,4,3,7,10,2,6,4,11.41666698,NA,18,1,1,0,0,1,NA
"18661",18661,1867,1,1,1995,3,1,2,15,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,4,4,1,1,1,2,150,1,2,2,2,2,20,1,7,3,11.41666698,NA,22,1,0,1,0,0,NA
"18662",18662,1867,1,1,1995,3,2,2,15,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,1,4,4,1,1,1,2,150,1,2,2,2,2,20,1,7,3,11.41666698,NA,22,1,0,1,0,0,NA
"18663",18663,1867,1,1,1995,3,3,2,15,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,1,4,4,1,1,1,2,150,1,2,2,2,2,20,1,7,3,11.41666698,NA,22,1,0,1,0,0,NA
"18664",18664,1867,1,1,1995,3,4,1,15,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,1,4,4,1,1,1,2,150,1,2,2,2,2,20,1,7,3,11.41666698,NA,22,1,0,1,0,0,NA
"18665",18665,1867,1,1,1995,3,5,1,15,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,1,4,4,1,1,1,2,150,1,2,2,2,2,20,1,7,3,11.41666698,NA,22,1,0,1,0,0,NA
"18666",18666,1867,1,1,1995,3,6,1,15,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,1,4,4,1,1,1,2,150,1,2,2,2,2,20,1,7,3,11.41666698,NA,22,1,0,1,0,0,NA
"18667",18667,1867,1,1,1995,3,7,3,15,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,4,4,1,1,1,2,150,1,2,2,2,2,20,1,7,3,11.41666698,NA,22,1,0,1,0,0,NA
"18668",18668,1867,1,1,1995,3,8,1,15,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,1,4,4,1,1,1,2,150,1,2,2,2,2,20,1,7,3,11.41666698,NA,22,1,0,1,0,0,NA
"18669",18669,1867,1,1,1995,3,9,1,15,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,1,4,4,1,1,1,2,150,1,2,2,2,2,20,1,7,3,11.41666698,NA,22,1,0,1,0,0,NA
"18670",18670,1867,1,1,1995,3,10,1,15,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,1,4,4,1,1,1,2,150,1,2,2,2,2,20,1,7,3,11.41666698,NA,22,1,0,1,0,0,NA
"18671",18671,1868,1,3,1989,3,1,1,14,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,500,1,1,0,8,1,1,3,4,2,11.4333334,NA,28,1,0,0,0,1,NA
"18672",18672,1868,1,3,1989,3,2,1,14,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,1,500,1,1,0,8,1,1,3,4,2,11.4333334,NA,28,1,0,0,0,1,NA
"18673",18673,1868,1,3,1989,3,3,1,14,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,500,1,1,0,8,1,1,3,4,2,11.4333334,NA,28,1,0,0,0,1,NA
"18674",18674,1868,1,3,1989,3,4,1,14,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,500,1,1,0,8,1,1,3,4,2,11.4333334,NA,28,1,0,0,0,1,NA
"18675",18675,1868,1,3,1989,3,5,1,14,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,1,500,1,1,0,8,1,1,3,4,2,11.4333334,NA,28,1,0,0,0,1,NA
"18676",18676,1868,1,3,1989,3,6,2,14,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,1,500,1,1,0,8,1,1,3,4,2,11.4333334,NA,28,1,0,0,0,1,NA
"18677",18677,1868,1,3,1989,3,7,2,14,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,500,1,1,0,8,1,1,3,4,2,11.4333334,NA,28,1,0,0,0,1,NA
"18678",18678,1868,1,3,1989,3,8,1,14,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,1,500,1,1,0,8,1,1,3,4,2,11.4333334,NA,28,1,0,0,0,1,NA
"18679",18679,1868,1,3,1989,3,9,2,14,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,3,3,3,2,3,2,1,500,1,1,0,8,1,1,3,4,2,11.4333334,NA,28,1,0,0,0,1,NA
"18680",18680,1868,1,3,1989,3,10,2,14,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,3,3,3,2,3,2,1,500,1,1,0,8,1,1,3,4,2,11.4333334,NA,28,1,0,0,0,1,NA
"18681",18681,1869,1,1,1956,3,1,1,21,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,250,1,1,0,6,1,67,2,8,4,11.5,NA,61,1,1,1,0,0,NA
"18682",18682,1869,1,1,1956,3,2,3,21,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,250,1,1,0,6,1,67,2,8,4,11.5,NA,61,1,1,1,0,0,NA
"18683",18683,1869,1,1,1956,3,3,1,21,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,250,1,1,0,6,1,67,2,8,4,11.5,NA,61,1,1,1,0,0,NA
"18684",18684,1869,1,1,1956,3,4,1,21,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,250,1,1,0,6,1,67,2,8,4,11.5,NA,61,1,1,1,0,0,NA
"18685",18685,1869,1,1,1956,3,5,1,21,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,250,1,1,0,6,1,67,2,8,4,11.5,NA,61,1,1,1,0,0,NA
"18686",18686,1869,1,1,1956,3,6,3,21,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,250,1,1,0,6,1,67,2,8,4,11.5,NA,61,1,1,1,0,0,NA
"18687",18687,1869,1,1,1956,3,7,3,21,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,250,1,1,0,6,1,67,2,8,4,11.5,NA,61,1,1,1,0,0,NA
"18688",18688,1869,1,1,1956,3,8,3,21,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,250,1,1,0,6,1,67,2,8,4,11.5,NA,61,1,1,1,0,0,NA
"18689",18689,1869,1,1,1956,3,9,3,21,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,250,1,1,0,6,1,67,2,8,4,11.5,NA,61,1,1,1,0,0,NA
"18690",18690,1869,1,1,1956,3,10,2,21,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,250,1,1,0,6,1,67,2,8,4,11.5,NA,61,1,1,1,0,0,NA
"18691",18691,1870,1,1,1995,3,1,1,15,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,2,2,1,1,3,2,1,400,1,4,0,5,1,50,2,7,3,11.51666641,NA,22,1,1,1,0,0,NA
"18692",18692,1870,1,1,1995,3,2,1,15,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,2,2,1,1,3,2,1,400,1,4,0,5,1,50,2,7,3,11.51666641,NA,22,1,1,1,0,0,NA
"18693",18693,1870,1,1,1995,3,3,2,15,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,2,2,1,1,3,2,1,400,1,4,0,5,1,50,2,7,3,11.51666641,NA,22,1,1,1,0,0,NA
"18694",18694,1870,1,1,1995,3,4,2,15,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,2,2,1,1,3,2,1,400,1,4,0,5,1,50,2,7,3,11.51666641,NA,22,1,1,1,0,0,NA
"18695",18695,1870,1,1,1995,3,5,1,15,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,2,2,1,1,3,2,1,400,1,4,0,5,1,50,2,7,3,11.51666641,NA,22,1,1,1,0,0,NA
"18696",18696,1870,1,1,1995,3,6,2,15,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,2,2,1,1,3,2,1,400,1,4,0,5,1,50,2,7,3,11.51666641,NA,22,1,1,1,0,0,NA
"18697",18697,1870,1,1,1995,3,7,2,15,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,2,1,1,3,2,1,400,1,4,0,5,1,50,2,7,3,11.51666641,NA,22,1,1,1,0,0,NA
"18698",18698,1870,1,1,1995,3,8,1,15,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,2,2,1,1,3,2,1,400,1,4,0,5,1,50,2,7,3,11.51666641,NA,22,1,1,1,0,0,NA
"18699",18699,1870,1,1,1995,3,9,2,15,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,2,2,1,1,3,2,1,400,1,4,0,5,1,50,2,7,3,11.51666641,NA,22,1,1,1,0,0,NA
"18700",18700,1870,1,1,1995,3,10,1,15,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,2,2,1,1,3,2,1,400,1,4,0,5,1,50,2,7,3,11.51666641,NA,22,1,1,1,0,0,NA
"18701",18701,1871,1,1,1974,3,1,1,14,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1000,5,2,0,4,1,40,2,7,3,11.53333378,NA,43,1,0,1,0,0,NA
"18702",18702,1871,1,1,1974,3,2,1,14,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1000,5,2,0,4,1,40,2,7,3,11.53333378,NA,43,1,0,1,0,0,NA
"18703",18703,1871,1,1,1974,3,3,1,14,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1000,5,2,0,4,1,40,2,7,3,11.53333378,NA,43,1,0,1,0,0,NA
"18704",18704,1871,1,1,1974,3,4,1,14,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1000,5,2,0,4,1,40,2,7,3,11.53333378,NA,43,1,0,1,0,0,NA
"18705",18705,1871,1,1,1974,3,5,1,14,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1000,5,2,0,4,1,40,2,7,3,11.53333378,NA,43,1,0,1,0,0,NA
"18706",18706,1871,1,1,1974,3,6,2,14,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1000,5,2,0,4,1,40,2,7,3,11.53333378,NA,43,1,0,1,0,0,NA
"18707",18707,1871,1,1,1974,3,7,2,14,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1000,5,2,0,4,1,40,2,7,3,11.53333378,NA,43,1,0,1,0,0,NA
"18708",18708,1871,1,1,1974,3,8,1,14,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1000,5,2,0,4,1,40,2,7,3,11.53333378,NA,43,1,0,1,0,0,NA
"18709",18709,1871,1,1,1974,3,9,2,14,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1000,5,2,0,4,1,40,2,7,3,11.53333378,NA,43,1,0,1,0,0,NA
"18710",18710,1871,1,1,1974,3,10,2,14,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1000,5,2,0,4,1,40,2,7,3,11.53333378,NA,43,1,0,1,0,0,NA
"18721",18721,1873,1,1,1975,3,1,1,25,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,2,600,2,2,0,3,6,80,2,5,1,11.5666666,NA,42,1,1,1,0,0,NA
"18722",18722,1873,1,1,1975,3,2,3,25,1,0,0,1,100,0,1,0,0,1,0,100,0,1,0,0,0,0,0,0,0,3,3,3,2,2,1,2,600,2,2,0,3,6,80,2,5,1,11.5666666,NA,42,1,1,1,0,0,NA
"18723",18723,1873,1,1,1975,3,3,3,25,0,0,0,1,20,0,1,0,1,0,1,50,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,2,600,2,2,0,3,6,80,2,5,1,11.5666666,NA,42,1,1,1,0,0,NA
"18724",18724,1873,1,1,1975,3,4,2,25,0,0,1,0,20,0,1,0,1,0,0,50,1,0,0,0,0,0,0,0,0,3,3,3,2,2,1,2,600,2,2,0,3,6,80,2,5,1,11.5666666,NA,42,1,1,1,0,0,NA
"18725",18725,1873,1,1,1975,3,5,1,25,1,0,0,0,20,1,0,0,1,0,1,50,0,1,0,0,0,0,0,0,0,3,3,3,2,2,1,2,600,2,2,0,3,6,80,2,5,1,11.5666666,NA,42,1,1,1,0,0,NA
"18726",18726,1873,1,1,1975,3,6,3,25,0,0,0,0,50,0,0,1,0,0,1,20,0,1,0,0,0,0,0,0,0,3,3,3,2,2,1,2,600,2,2,0,3,6,80,2,5,1,11.5666666,NA,42,1,1,1,0,0,NA
"18727",18727,1873,1,1,1975,3,7,3,25,1,0,0,0,150,0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,3,3,3,2,2,1,2,600,2,2,0,3,6,80,2,5,1,11.5666666,NA,42,1,1,1,0,0,NA
"18728",18728,1873,1,1,1975,3,8,3,25,0,1,1,0,50,0,0,1,0,0,0,150,0,1,0,0,0,0,0,0,0,3,3,3,2,2,1,2,600,2,2,0,3,6,80,2,5,1,11.5666666,NA,42,1,1,1,0,0,NA
"18729",18729,1873,1,1,1975,3,9,3,25,1,0,0,0,150,0,1,0,0,0,1,100,1,0,0,0,0,0,0,0,0,3,3,3,2,2,1,2,600,2,2,0,3,6,80,2,5,1,11.5666666,NA,42,1,1,1,0,0,NA
"18730",18730,1873,1,1,1975,3,10,3,25,0,0,0,0,100,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,0,3,3,3,2,2,1,2,600,2,2,0,3,6,80,2,5,1,11.5666666,NA,42,1,1,1,0,0,NA
"18731",18731,1874,1,2,1976,3,1,1,25,0,1,1,0,10,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,1,900,2,2,2,5,1,20,2,6,5,11.58333302,NA,41,1,0,0,1,0,NA
